DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D000ET,,489.639,4.547,5,2,62.19,8,5
D000EU,,453.97,3.232,4,1,75.87,2,5
D000EV,,460.553,4.377,4,0,58.44,4,5
D000EW,,520.121,4.787,5,1,67.39,8,5
D000EX,,546.462,3.726,5,2,89.13,7,4
D000EY,,450.583,2.817,5,4,93.7,8,4
D000EZ,,450.539,1.441,5,3,111.63,6,4
D000F0,,456.612,4.221,6,1,92.26,5,5
D000F1,,467.56,3.841,3,2,61.44,5,5
D000F2,,455.624,3.1,5,2,92.5,6,4
D000F3,,514.508,3.833,4,2,67.59,7,4
D000F4,,478.593,2.976,5,4,124.76,7,4
D000F5,,466.534,3.407,5,2,105.17,7,4
D000F6,,525.741,5.142,5,0,44.61,7,6
D000F7,,498.574,3.439,6,1,68.62,7,5
D000F8,,453.514,3.879,6,1,74.61,9,4
D000F9,,479.596,3.595,4,2,70.67,6,5
D000FA,,479.596,3.595,4,2,70.67,6,5
D000FB,,458.021,4.151,3,3,53.16,7,4
D000FC,,485.646,3.879,5,1,81.7,7,4
D000FD,,471.439,5.372,3,1,41.57,7,4
D000FE,,451.563,2.848,5,0,57.23,5,5
D000FF,,482.55,5.794,4,1,58.12,5,5
D000FG,,459.005,4.099,3,1,55.56,6,4
D000FH,,523.685,4.962,7,1,79.18,7,6
D000FI,,519.911,5.093,3,1,41.57,7,4
D000FJ,,461.433,4.635,3,2,50.36,6,4
D000FK,,487.579,4.351,5,1,78.43,4,6
D000FL,,454.521,2.268,4,1,55.89,4,5
D000FM,,457.014,4.066,4,1,50.8,7,4
D000FN,,452.53,5.312,6,1,77.75,6,5
D000FO,,461.585,4.551,5,1,61.36,5,5
D000FP,,454.977,3.962,4,1,64.15,6,5
D000FQ,,482.575,3.559,5,2,68.18,7,5
D000FR,,494.567,2.927,6,2,96.69,7,5
D000FS,,457.416,2.47,4,2,57.26,6,4
D000FT,,464.585,2.658,4,3,87.46,4,5
D000FU,,478.986,5.578,2,2,41.13,6,4
D000FV,,454.058,4.536,3,2,44.37,7,4
D000FW,,480.561,2.804,5,2,105.17,7,4
D000FX,,488.632,4.13,6,2,77.41,8,5
D000FY,,503.441,3.779,6,1,76.58,6,4
D000FZ,,504.052,3.518,5,2,109.57,5,4
D000G0,,452.986,4.111,5,1,73.38,7,4
D000G1,,462.531,5.117,2,2,41.13,6,4
D000G2,,490.873,4.344,3,2,44.37,6,4
D000G3,,452.986,3.017,4,3,73.47,4,5
D000G4,,519.911,4.984,3,2,50.36,7,4
D000G5,,471.439,3.558,3,1,55.56,5,4
D000G6,,470.588,4.424,3,0,32.78,6,6
D000G7,,484.98,3.511,4,2,95.94,6,4
D000G8,,452.986,4.123,5,2,68.18,8,4
D000G9,,494.567,2.927,6,2,96.69,7,5
D000GA,,467.56,3.425,3,1,52.65,5,5
D000GB,,457.416,2.47,4,2,57.26,6,4
D000GC,,521.481,2.979,5,3,90.54,7,4
D000GD,,451.527,1.753,6,2,106.08,5,4
D000GE,,470.595,1.367,5,2,90.98,5,5
D000GF,,450.558,2.838,4,1,69.88,4,5
D000GG,,468.985,2.05,5,2,73.91,4,5
D000GH,,461.419,5.053,2,2,41.13,7,3
D000GI,,484.015,3.886,3,1,52.65,5,5
D000GJ,,464.585,2.658,4,3,87.46,4,5
D000GK,,458.4,3.254,4,3,62.39,6,4
D000GL,,478.986,5.578,2,2,41.13,6,4
D000GM,,455.509,2.671,6,2,85.41,5,5
D000GN,,474.476,4.612,3,3,53.16,7,4
D000GO,,453.97,3.009,4,1,75.87,2,5
D000GP,,549.535,3.603,5,3,104.53,7,4
D000GQ,,450.558,3.899,5,2,68.18,7,5
D000GR,,521.446,5.492,3,2,50.36,6,4
D000GS,,482.575,3.559,5,2,68.18,7,5
D000GT,,515.632,2.052,6,3,125.04,8,4
D000GU,,464.009,5.792,4,1,56.15,7,5
D000GV,,508.464,4.448,5,2,70.15,5,5
D000GW,,463.544,4.878,4,0,59.23,4,4
D000GX,,450.539,1.441,5,3,111.63,6,4
D000GY,,486.414,3.557,4,2,77.57,4,4
D000GZ,,454.517,3.426,3,0,49.85,4,5
D000H0,,461.375,5.184,3,2,50.36,6,4
D000H1,,479.596,3.595,4,2,70.67,6,5
D000H2,,477.515,3.487,5,1,79.59,4,6
D000H3,,457.496,5.102,4,2,67.15,7,4
D000H4,,504.852,4.661,3,0,38.77,3,5
D000H5,,468.573,1.86,5,0,67.67,5,6
D000H6,,450.558,2.919,4,3,87.46,4,5
D000H7,,452.986,3.017,4,3,73.47,4,5
D000H8,,469.988,2.997,3,2,61.44,3,5
D000H9,,464.516,3.858,4,0,58.44,4,6
D000HA,,475.402,4.079,3,1,41.57,6,4
D000HB,,457.531,2.451,7,1,97.19,6,5
D000HC,,452.549,4.318,4,2,58.95,7,5
D000HD,,452.53,2.804,4,2,95.74,4,4
D000HE,,449.595,2.891,4,2,70.67,7,4
D000HF,,450.558,2.144,4,2,78.67,3,5
D000HG,,516.476,4.473,4,1,56.79,8,4
D000HH,,467.585,3.349,4,2,70.67,7,4
D000HI,,473.595,2.389,7,0,98.69,6,4
D000HJ,,471.041,4.101,4,2,59.59,8,4
D000HK,,458.555,3.017,4,1,83.55,5,4
D000HL,,473.415,3.249,5,1,57.7,5,4
D000HM,,462.525,3.043,5,0,67.67,5,6
D000HN,,496.449,3.71,3,2,61.44,3,5
D000HO,,520.489,5.421,4,1,72.47,7,4
D000HP,,479.556,3.271,5,2,88.49,6,5
D000HQ,,454.586,3.971,4,2,59.59,8,4
D000HR,,489.429,5.584,3,1,41.57,7,4
D000HS,,482.571,4.806,3,0,49.85,5,5
D000HT,,478.549,2.258,5,3,133.04,5,4
D000HU,,483.605,3.84,6,1,75.25,10,4
D000HV,,506.578,2.853,6,0,76.9,5,6
D000HW,,461.36,2.554,6,1,76.58,6,4
D000HX,,480.096,4.719,3,1,35.58,5,5
D000HY,,463.557,3.793,4,2,79.26,5,5
D000HZ,,503.824,4.352,3,1,58.64,2,5
D000I0,,474.605,2.889,5,2,83.03,5,5
D000I1,,459.512,4.059,3,1,62.3,5,4
D000I2,,498.645,3.027,5,1,92.78,7,4
D000I3,,474.598,3.136,5,1,75.71,7,4
D000I4,,450.558,3.371,5,2,68.18,6,5
D000I5,,450.514,3.213,5,1,76.46,6,5
D000I6,,454.586,3.991,4,1,50.8,7,4
D000I7,,507.027,3.997,4,1,83.55,5,4
D000I8,,485.997,5.247,7,0,98.05,4,5
D000I9,,467.56,3.841,3,2,61.44,5,5
D000IA,,472.416,3.719,3,2,61.44,3,5
D000IB,,450.623,3.916,4,2,59.59,8,4
D000IC,,468.529,3.024,6,0,84.74,5,5
D000ID,,457.372,2.264,3,3,73.47,4,4
D000IE,,487.394,4.269,4,1,67.87,6,4
D000IF,,513.432,3.384,4,1,67.87,4,5
D000IG,,472.383,2.462,4,1,71.53,5,4
D000IH,,465.529,2.702,5,2,88.49,6,5
D000II,,479.556,2.597,5,2,88.49,5,5
D000IJ,,508.644,3.701,7,1,101.49,6,5
D000IK,,469.988,4.563,3,2,61.44,4,5
D000IL,,468.041,4.748,3,3,70.23,6,4
D000IM,,467.541,2.854,4,3,98.74,6,4
D000IN,,486.45,5.232,3,1,47.56,8,4
D000IO,,506.578,2.853,6,0,76.9,5,6
D000IP,,456.558,3.23,5,2,68.82,8,4
D000IQ,,450.539,4.562,7,1,86.98,6,5
D000IR,,450.579,2.607,5,1,60.03,5,5
D000IS,,459.989,4.543,3,1,47.56,7,4
D000IT,,488.459,4.933,3,3,70.23,6,4
D000IU,,579.492,3.35,6,1,93.53,6,5
D000IV,,478.568,2.613,5,2,83.03,5,5
D000IW,,450.579,2.607,5,1,60.03,5,5
D000IX,,478.029,5.995,3,1,63.24,7,4
D000IY,,520.895,5.18,3,1,47.56,7,4
D000IZ,,561.502,4.106,6,1,93.53,7,4
D000J0,,486.569,4.748,7,1,102.66,5,5
D000J1,,529.659,2.533,6,2,114.04,7,4
D000J2,,474.414,5.478,2,1,38.33,7,4
D000J3,,466.553,2.486,4,1,67.87,4,5
D000J4,,490.579,4.05,5,0,67.67,6,5
D000J5,,477.573,3.995,4,1,72.47,6,4
D000J6,,499.568,1.482,6,1,96.77,4,6
D000J7,,479.986,2.907,7,1,107.48,6,4
D000J8,,493.013,6.243,2,1,32.34,7,4
D000J9,,490.413,4.692,3,1,47.56,6,4
D000JA,,463.488,2.918,5,1,79.59,4,6
D000JB,,481.593,2.593,5,2,89.13,7,4
D000JC,,528.646,3.315,5,0,83.99,6,5
D000JD,,464.516,3.484,4,0,58.44,5,6
D000JE,,529.45,4.258,3,0,49.85,5,5
D000JF,,453.533,4.514,4,1,56.15,7,5
D000JG,,454.973,5.263,2,0,40.62,5,5
D000JH,,478.543,4.053,4,0,58.44,5,6
D000JI,,455.57,4.167,4,1,56.79,8,4
D000JJ,,466.538,2.061,7,0,94.09,6,5
D000JK,,452.002,4.069,5,3,84.97,8,4
D000JL,,474.414,6.231,2,1,38.33,7,4
D000JM,,473.61,4.192,4,1,72.47,7,4
D000JN,,508.434,3.125,5,1,81.7,6,4
D000JO,,512.897,5.899,3,1,63.24,6,3
D000JP,,487.572,4.281,5,1,81.06,6,5
D000JQ,,484.999,4.082,3,0,49.85,5,5
D000JR,,473.61,4.125,4,1,72.47,6,4
D000JS,,533.065,4.438,4,1,83.55,5,5
D000JT,,502.552,5.824,2,1,49.41,5,5
D000JU,,468.539,2.708,7,1,109.14,3,6
D000JV,,479.552,2.809,5,1,80.23,5,5
D000JW,,517.439,4.428,3,1,58.64,6,4
D000JX,,456.424,5.185,2,1,38.33,7,4
D000JY,,468.548,4.198,5,1,59.39,7,5
D000JZ,,459.989,4.874,3,1,47.56,7,4
D000K0,,483.971,3.516,4,1,71,4,5
D000K1,,475.998,2.27,4,1,78.95,4,5
D000K2,,460.401,4.485,3,0,38.77,3,5
D000K3,,463.513,4.325,6,0,80.04,3,6
D000K4,,508.055,4.814,4,1,72.47,7,4
D000K5,,552.435,5.509,2,2,61.44,5,4
D000K6,,452.982,4.822,3,0,49.85,5,5
D000K7,,573.475,5.464,3,1,66.48,6,4
D000K8,,502.533,4.3,4,0,59.08,6,5
D000K9,,508.569,3.294,5,0,67.67,5,6
D000KA,,460.405,5.188,2,2,61.44,5,4
D000KB,,509.441,4.858,3,1,66.48,6,4
D000KC,,482.55,5.794,4,1,58.12,5,5
D000KD,,478.998,3.309,6,1,94.59,6,4
D000KE,,475.615,1.991,7,2,117.43,5,4
D000KF,,483.37,4.811,5,2,91.63,4,5
D000KG,,487.413,5.21,2,0,40.62,5,4
D000KH,,463.578,3.13,4,3,98.74,6,4
D000KI,,485.531,4.262,6,1,74.61,8,4
D000KJ,,451.542,3.775,3,1,69.72,5,4
D000KK,,486.638,1.984,6,4,108.56,8,4
D000KL,,520.055,2.446,5,4,119.64,6,4
D000KM,,480.584,2.633,5,2,73.91,6,5
D000KN,,460.475,3.985,4,1,50.16,6,5
D000KO,,462.015,4.094,5,1,79.37,5,4
D000KP,,459.009,3.189,4,3,56.4,7,4
D000KQ,,486.576,5.471,8,1,95.57,6,6
D000KR,,512.632,3.223,7,1,102.76,8,4
D000KS,,492.041,2.887,5,3,96.53,7,4
D000KT,,451.659,4.09,5,1,53.4,7,4
D000KU,,474.502,4.554,4,1,50.16,6,5
D000KV,,515.702,4.08,6,1,76.62,9,5
D000KW,,504.444,3.561,4,2,53.6,7,4
D000KX,,520.453,3.016,6,1,96.67,4,4
D000KY,,478.593,2.976,5,4,124.76,7,4
D000KZ,,473.552,4.809,6,1,73.97,6,6
D000L0,,459.518,2.659,7,1,91.8,9,4
D000L1,,501.465,4.191,4,1,50.8,7,4
D000L2,,459.525,4.167,6,0,73.14,5,6
D000L3,,478.549,1.914,7,1,102.35,6,5
D000L4,,478.549,2.258,5,3,133.04,5,4
D000L5,,449.511,1.564,7,1,106.01,5,5
D000L6,,459.518,2.537,7,1,91.8,9,4
D000L7,,461.585,4.006,5,2,70.15,6,5
D000L8,,493.427,3.154,5,1,82.61,5,4
D000L9,,476.52,3.222,6,1,78.91,9,4
D000LA,,460.562,3.868,3,1,66.48,6,3
D000LB,,452.53,3.87,6,1,68.62,7,4
D000LC,,505.062,4.712,5,0,50.6,5,6
D000LD,,473.599,1.742,7,4,121.45,8,4
D000LE,,524.605,4.581,4,1,75.71,7,4
D000LF,,476.52,3.861,6,1,78.91,9,4
D000LG,,517.605,4.245,7,1,83.2,7,6
D000LH,,466.589,5.645,6,1,75.94,6,6
D000LI,,456.55,6.23,7,1,86.34,6,6
D000LJ,,462.525,3.039,4,1,82.08,3,5
D000LK,,457.553,5.763,5,1,64.74,7,6
D000LL,,454.502,2.135,6,1,93.53,3,5
D000LM,,521.481,2.979,5,3,90.54,7,4
D000LN,,462.569,4.742,4,1,67.23,6,4
D000LO,,489.613,3.313,5,3,96.53,8,4
D000LP,,460.513,6.445,7,0,78.07,5,6
D000LQ,,487.413,5.609,2,1,49.41,6,4
D000LR,,463.847,5.884,2,1,32.34,6,3
D000LS,,456.34,3.177,4,1,71.53,3,5
D000LT,,459.388,4.146,4,1,67.23,4,4
D000LU,,504.444,3.968,4,3,62.39,7,4
D000LV,,450.545,5.864,2,1,49.41,5,4
D000LW,,469.379,3.514,3,1,58.64,5,5
D000LX,,480.406,6.034,4,1,56.15,5,5
D000LY,,452.574,3.522,4,3,87.46,6,4
D000LZ,,565.486,3.131,5,2,113.01,7,4
D000M0,,453.631,4.639,6,2,97.28,6,4
D000M1,,459.403,5.894,2,1,32.34,5,4
D000M2,,467.522,2.155,6,2,118.06,7,4
D000M3,,488.426,3.756,5,0,68.46,5,5
D000M4,,457.416,3.921,4,3,66.05,6,4
D000M5,,456.612,2.029,6,2,91.4,6,4
D000M6,,453.514,4.011,6,1,74.61,8,4
D000M7,,504.65,5.101,5,1,59.39,9,5
D000M8,,487.641,3.775,5,3,101.29,7,4
D000M9,,469.004,4.774,4,1,64.15,6,4
D000MA,,461.375,4.854,3,1,41.57,6,4
D000MB,,478.568,2.613,5,2,83.03,5,5
D000MC,,527.09,4.603,6,1,92.26,6,5
D000MD,,455.961,3.258,3,2,61.44,3,5
D000ME,,450.558,3.503,5,2,68.18,8,5
D000MF,,449.57,3.506,3,1,52.65,4,5
D000MG,,454.998,3.359,4,1,50.8,4,5
D000MH,,459.388,2.85,5,1,57.7,4,4
D000MI,,458.549,3.671,4,2,59.59,8,4
D000MJ,,487.402,2.47,5,2,90.46,4,4
D000MK,,500.412,3.434,3,2,61.44,3,5
D000ML,,494.542,3.099,5,0,67.67,4,6
D000MM,,526.655,2.874,6,0,93.22,6,5
D000MN,,467.526,1.622,6,2,124.84,5,4
D000MO,,479.552,2.99,6,0,65.82,4,6
D000MP,,517.598,3.522,6,1,90.29,6,5
D000MQ,,487.354,2.227,6,1,93.65,3,5
D000MR,,456.568,3.163,7,1,102.66,6,4
D000MS,,494.542,2.405,5,1,76.46,3,6
D000MT,,506.094,4.231,5,1,67.39,7,5
D000MU,,506.094,4.479,5,2,62.19,8,5
D000MV,,464.585,3.033,4,1,69.88,5,5
D000MW,,468.579,5.261,7,1,102.66,6,5
D000MX,,497.433,3.906,3,1,58.64,3,5
D000MY,,529.659,2.533,6,2,114.04,7,4
D000MZ,,448.571,1.739,7,3,106.57,6,5
D000N0,,467.56,3.841,3,2,61.44,5,5
D000N1,,450.579,2.607,5,1,60.03,5,5
D000N2,,454.517,3.426,3,0,49.85,4,5
D000N3,,486.37,4.233,7,0,82.37,6,4
D000N4,,483.996,3.315,4,3,98.74,6,4
D000N5,,464.562,3.326,4,2,95.94,6,4
D000N6,,487.442,3.422,5,1,57.7,6,4
D000N7,,466.532,4.223,4,1,67.23,6,5
D000N8,,478.543,4.469,4,1,67.23,5,6
D000N9,,519.577,2.482,7,1,98.05,5,6
D000NA,,481.438,4.935,4,2,58.95,6,4
D000NB,,465.529,2.702,5,2,88.49,6,5
D000NC,,475.593,3.79,5,2,88.49,6,4
D000ND,,483.971,3.697,5,0,56.59,3,6
D000NE,,458.522,4.634,8,0,94.74,4,6
D000NF,,482.575,3.311,5,1,73.38,6,5
D000NG,,464.566,2.462,5,3,115.97,6,4
D000NH,,499.449,4.509,3,1,58.64,5,4
D000NI,,482.531,3.269,5,1,76.46,5,5
D000NJ,,472.383,3.325,3,2,70.67,5,4
D000NK,,490.873,4.344,3,2,44.37,6,4
D000NL,,460.596,2.956,5,1,92.78,4,5
D000NM,,454.502,2.307,6,0,84.86,5,5
D000NN,,482.65,2.605,4,2,81.75,4,5
D000NO,,501.385,2.276,4,3,106.67,4,4
D000NP,,455.44,4.989,2,2,41.13,7,4
D000NQ,,450.558,2.558,3,2,64.68,4,5
D000NR,,493.044,4.114,4,2,75.27,6,4
D000NS,,462.554,2.713,7,1,94.28,5,5
D000NT,,472.486,7.193,4,0,51.02,4,5
D000NU,,475.615,2.424,7,2,117.43,5,4
D000NV,,483.559,5.48,5,1,65.38,7,4
D000NW,,473.415,3.424,5,1,71.26,5,5
D000NX,,469.387,4.129,6,1,75.94,5,4
D000NY,,459.388,4.892,4,1,75.02,4,4
D000NZ,,514.605,4.641,6,1,85.05,6,6
D000O0,,459.388,4.892,4,1,75.02,4,4
D000O1,,471.504,3.201,6,1,74.61,6,5
D000O2,,489.414,3.107,6,1,76.58,7,4
D000O3,,474.62,2.016,5,1,100.62,7,3
D000O4,,473.614,2.254,5,1,93.36,6,4
D000O5,,486.594,1.597,6,2,117.7,7,4
D000O6,,501.396,3.63,3,1,58.64,3,5
D000O7,,503.412,4.233,3,1,58.64,5,4
D000O8,,523.437,6.137,2,2,41.13,6,4
D000O9,,507.071,4.039,4,1,80.47,6,4
D000OA,,454.372,3.868,5,1,62.53,5,5
D000MA,,461.375,4.854,3,1,41.57,6,4
D000MB,,478.568,2.613,5,2,83.03,5,5
D000MC,,527.09,4.603,6,1,92.26,6,5
D000MD,,455.961,3.258,3,2,61.44,3,5
D000ME,,450.558,3.503,5,2,68.18,8,5
D000MF,,449.57,3.506,3,1,52.65,4,5
D000MG,,454.998,3.359,4,1,50.8,4,5
D000MH,,459.388,2.85,5,1,57.7,4,4
D000MI,,458.549,3.671,4,2,59.59,8,4
D000MJ,,487.402,2.47,5,2,90.46,4,4
D000MK,,500.412,3.434,3,2,61.44,3,5
D0039Z,,452.374,2.804,5,1,81.06,5,4
D000ML,,494.542,3.099,5,0,67.67,4,6
D000MM,,526.655,2.874,6,0,93.22,6,5
D000MN,,467.526,1.622,6,2,124.84,5,4
D000MO,,479.552,2.99,6,0,65.82,4,6
D000MP,,517.598,3.522,6,1,90.29,6,5
D000MQ,,487.354,2.227,6,1,93.65,3,5
D000MR,,456.568,3.163,7,1,102.66,6,4
D000MS,,494.542,2.405,5,1,76.46,3,6
D000MT,,506.094,4.231,5,1,67.39,7,5
D000MU,,506.094,4.479,5,2,62.19,8,5
D000MV,,464.585,3.033,4,1,69.88,5,5
D000MW,,468.579,5.261,7,1,102.66,6,5
D000MX,,497.433,3.906,3,1,58.64,3,5
D000MY,,529.659,2.533,6,2,114.04,7,4
D000MZ,,448.571,1.739,7,3,106.57,6,5
D000N0,,467.56,3.841,3,2,61.44,5,5
D000N1,,450.579,2.607,5,1,60.03,5,5
D000N2,,454.517,3.426,3,0,49.85,4,5
D000N3,,486.37,4.233,7,0,82.37,6,4
D000N4,,483.996,3.315,4,3,98.74,6,4
D000N5,,464.562,3.326,4,2,95.94,6,4
D000N6,,487.442,3.422,5,1,57.7,6,4
D000N7,,466.532,4.223,4,1,67.23,6,5
D000N8,,478.543,4.469,4,1,67.23,5,6
D000N9,,519.577,2.482,7,1,98.05,5,6
D000NA,,481.438,4.935,4,2,58.95,6,4
D000NB,,465.529,2.702,5,2,88.49,6,5
D000NC,,475.593,3.79,5,2,88.49,6,4
D000ND,,483.971,3.697,5,0,56.59,3,6
D000NE,,458.522,4.634,8,0,94.74,4,6
D000NF,,482.575,3.311,5,1,73.38,6,5
D000NG,,464.566,2.462,5,3,115.97,6,4
D000NH,,499.449,4.509,3,1,58.64,5,4
D000NI,,482.531,3.269,5,1,76.46,5,5
D000NJ,,472.383,3.325,3,2,70.67,5,4
D000NK,,490.873,4.344,3,2,44.37,6,4
D000NL,,460.596,2.956,5,1,92.78,4,5
D000NM,,454.502,2.307,6,0,84.86,5,5
D000NN,,482.65,2.605,4,2,81.75,4,5
D000NO,,501.385,2.276,4,3,106.67,4,4
D000NP,,455.44,4.989,2,2,41.13,7,4
D000NQ,,450.558,2.558,3,2,64.68,4,5
D000NR,,493.044,4.114,4,2,75.27,6,4
D000NS,,462.554,2.713,7,1,94.28,5,5
D000NT,,472.486,7.193,4,0,51.02,4,5
D000NU,,475.615,2.424,7,2,117.43,5,4
D000NV,,483.559,5.48,5,1,65.38,7,4
D000NW,,473.415,3.424,5,1,71.26,5,5
D000NX,,469.387,4.129,6,1,75.94,5,4
D000NY,,459.388,4.892,4,1,75.02,4,4
D000NZ,,514.605,4.641,6,1,85.05,6,6
D000O0,,459.388,4.892,4,1,75.02,4,4
D000O1,,471.504,3.201,6,1,74.61,6,5
D000O2,,489.414,3.107,6,1,76.58,7,4
D000O3,,474.62,2.016,5,1,100.62,7,3
D000O4,,473.614,2.254,5,1,93.36,6,4
D000O5,,486.594,1.597,6,2,117.7,7,4
D000O6,,501.396,3.63,3,1,58.64,3,5
D000O7,,503.412,4.233,3,1,58.64,5,4
D000O8,,523.437,6.137,2,2,41.13,6,4
D000O9,,507.071,4.039,4,1,80.47,6,4
D000OA,,454.372,3.868,5,1,62.53,5,5
D000OB,,456.992,1.601,5,1,92.78,6,3
D000OC,,478.543,4.296,4,0,58.44,5,5
D000OD,,473.564,3.647,5,2,62.83,7,4
D000OE,,483.588,4.386,7,0,86.28,5,5
D000OF,,474.527,3.578,4,3,73.47,6,4
D000OG,,502.409,3.754,5,2,89.55,6,4
D000OH,,458.356,2.46,3,2,70.67,4,4
D000OI,,482.422,5.131,4,1,56.15,6,4
D000OJ,,464.534,2.914,5,2,84.5,6,4
D000OK,,503.412,4.233,3,1,58.64,5,4
D000OL,,485.466,4.362,3,2,50.36,7,4
D000OM,,460.376,3.18,4,2,79.26,5,4
D000ON,,459.537,3.739,5,1,73.34,8,4
D000OO,,511.464,3.195,3,2,64.68,4,5
D000OP,,525.531,5.091,3,0,32.78,5,5
D000OQ,,467.013,3.019,3,2,64.68,4,5
D000OR,,454.517,3.426,3,0,49.85,4,5
D000OS,,465.382,5.55,2,1,32.34,6,3
D000OT,,458.48,4.653,3,0,49.85,5,5
D000OU,,479.537,1.601,8,1,115.24,6,5
D000OV,,454.502,2.307,6,0,84.86,5,5
D000OW,,497.437,3.563,5,2,68.18,8,4
D000OX,,503.397,3.319,6,2,102.44,6,4
D000OY,,459.388,3.866,5,1,67.35,7,4
D000OZ,,544.717,4.013,5,0,66.92,6,6
D000P0,,489.885,5.917,2,1,46.33,6,4
D000P1,,485.426,2.624,4,2,74.33,5,4
D000P2,,483.612,4.826,5,0,54.9,7,6
D000P3,,464.61,2.919,4,3,82.7,6,4
D000P4,,469.383,3.554,4,1,65.54,2,5
D000P5,,456.03,3.349,4,3,62.39,7,4
D000P6,,474.418,3.883,3,2,44.37,6,4
D000P7,,475.858,5.609,2,2,41.13,6,4
D000P8,,460.54,4.983,3,1,41.57,7,4
D000QY,,471.439,4.335,3,2,50.36,6,4
D000P9,,459.493,3.016,6,1,74.61,9,4
D000PA,,497.617,3.13,7,1,99.52,9,4
D000PB,,454.521,2.268,4,1,55.89,4,5
D000PC,,470.411,4.004,3,2,71.35,6,4
D000PD,,457.416,4.109,4,1,48.47,6,4
D000PE,,459.388,3.078,5,1,67.35,5,4
D0050Z,,448.449,4.212,3,3,53.16,6,4
D000PF,,451.546,2.324,5,0,59.99,4,5
D000PG,,476.552,3.855,5,0,67.67,5,5
D000PH,,486.366,2.629,5,1,80.76,3,5
D000PI,,462.999,3.148,5,1,85.36,7,4
D000PJ,,463.513,2.034,6,0,80.04,3,6
D000PK,,463.481,2.765,7,1,91.8,8,4
D000PL,,489.429,4.35,3,2,50.36,6,4
D000PM,,472.549,5.276,8,1,95.57,5,6
D000PN,,454.977,4.21,4,2,58.95,7,5
D000PO,,453.514,2.62,5,0,71.97,5,5
D000PP,,471.443,4.467,4,1,48.47,6,4
D009W5,,473.415,3.184,5,1,57.7,5,4
D000PQ,,484.482,4.275,3,2,44.37,7,4
D000PR,,470.455,4.159,3,2,44.37,6,4
D000PS,,458.961,4.057,3,1,58.64,5,4
D000PT,,454.977,4.218,4,1,64.15,5,4
D009W6,,462.388,3.02,5,1,65.38,6,4
D000PU,,460.449,4.056,3,3,53.16,6,4
D000PV,,457.014,3.545,4,2,59.59,7,4
D000PW,,456.59,3.635,5,0,50.6,6,6
D000PX,,468.001,3.064,6,1,71.76,6,5
D000PY,,507.027,3.997,4,1,83.55,5,4
D000PZ,,464.585,3.15,5,1,73.38,6,5
D000Q0,,457.412,5.014,3,1,41.57,7,4
D000Q1,,493.446,1.541,4,2,73.91,4,4
D000Q2,,465.638,2.95,5,2,76.82,8,4
D0092P,,490.539,5.686,8,0,87.3,5,6
D000Q4,,520.121,5.144,5,1,53.4,9,5
D000Q5,,484.015,3.886,3,1,52.65,5,5
D000Q6,,470.411,4.004,3,2,71.35,6,4
D000Q7,,486.458,3.335,5,1,51.71,6,4
D000Q8,,459.005,4.347,3,2,50.36,7,4
D000Q9,,499.405,3.987,4,1,67.87,4,5
D000QA,,506.064,3.681,5,1,81.7,7,4
D000QB,,487.442,2.675,5,2,56.84,7,4
D000QC,,493.025,4.465,6,0,85.8,6,4
D0092Q,,450.583,2.666,5,3,98.9,7,4
D000QD,,479.596,3.179,4,1,61.88,6,5
D000QE,,453.533,3.23,3,1,52.65,4,5
D000QF,,472.387,3.986,6,0,77.05,4,4
D000QG,,514.508,4.19,4,2,53.6,8,4
D000QH,,472.431,3.051,5,1,51.71,5,4
D000QI,,473.57,2.786,4,1,78.95,3,5
D000QJ,,468.525,2.997,5,1,77.1,5,5
D000QK,,476.39,3.506,4,3,64.6,5,4
D000QL,,456.59,3.692,5,0,50.6,6,6
D000QM,,452.574,3.522,4,3,87.46,6,4
D000QN,,460.372,4.097,5,1,73.34,7,4
D000QO,,480.609,2.397,5,3,91.93,7,4
D000QP,,458.522,2.176,7,1,101.19,4,6
D000QQ,,470.013,3.615,4,2,70.67,6,4
D000QR,,519.911,4.984,3,2,50.36,7,4
D000QS,,469.988,3.691,3,1,52.65,4,5
D000QT,,485.426,4.058,5,1,68.52,5,4
D0092R,,473.595,2.3,7,0,98.69,6,4
D000QU,,459.594,3.781,6,2,79.38,6,5
D000QV,,467.585,3.765,4,3,79.46,7,4
D000QW,,481.438,4.808,3,2,61.02,4,5
D000QX,,456.03,3.349,4,3,62.39,7,4
D000QZ,,457.372,3.564,5,1,68.52,6,4
D000R0,,470.367,3.583,4,1,71.53,4,5
D000R1,,449.82,4.942,2,2,41.13,5,3
D000R2,,623.563,6.405,4,1,67.87,8,5
D000R3,,450.518,4.002,7,1,75.52,5,5
D000R4,,472.992,3.35,3,3,73.47,5,4
D000R5,,471.355,3.792,5,1,84.3,3,5
D000R6,,470.371,4.522,6,0,77.05,5,5
D000R7,,474.476,4.721,3,2,44.37,7,4
D000R8,,475.46,4.56,3,1,55.56,6,4
D000R9,,466.622,3.146,5,1,74.02,8,4
D000RA,,491.857,4.54,3,1,41.57,6,4
D000RB,,457.328,2.864,5,1,84.42,3,5
D000RC,,459.403,5.255,2,2,41.13,6,4
D000RD,,459.384,3.236,4,2,59.59,7,4
D009W8,,462.815,6.027,2,1,38.33,5,4
D0075S,,472.416,3.719,3,2,61.44,3,5
