DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D00B6C,O=C1CCNC2(CN1)CN(C(=O)CC1(c3ccccc3C(F)(F)F)CCOCC1)C2,425.451,0.993999999999999,4,2,70.67,3,4
D00B6D,O=C1CCNC2(CN1)CN(C(=O)CC1(c3cccc(C(F)(F)F)c3)CCNCC1)C2,424.467,0.798,4,3,73.47,3,4
D00B6E,O=C1CCNC2(CCN(C(=O)C3(c4ccccc4Br)CCOCC3)C2)CN1,436.35,1.486,4,2,70.67,2,4
D00B6F,O=C1CCNC2(CCN(C(=O)C3(c4ccccc4C(F)(F)F)CCNCC3)C2)CN1,424.467,1.417,4,3,73.47,2,4
D00B6G,O=C1CNCCC2(CCN(C(=O)c3cncn3Cc3cccc(C(F)(F)F)c3)C2)N1,421.423,2.003,5,2,79.26,3,4
D00B6H,O=C1NCCCNC12CCN(C(=O)C1(c3ccccc3Br)CCOCC1)C2,436.35,1.874,4,2,70.67,2,4
D00B6I,O=C(c1ccc2nnc(-c3cccc(F)c3)n2c1)N1CCC2(C1)NCCCNC2=O,408.437,3.734,6,2,91.63,2,5
D00B6K,O=C1CC2(CCN(C(=O)c3ccc(OC4CCOCC4)c(C(F)(F)F)c3)C2)NCCN1,441.45,1.675,5,2,79.9,3,4
D00B6L,COc1cccc(Cn2nc(C)c(C(=O)N3CCC4(CC(=O)NCCN4)C3)c2C)c1,411.506,1.017,6,2,88.49,4,4
D00BBP,O=C1CCNCC2(CCN(C(=O)C3(c4ccccc4)CCS(=O)(=O)CC3)C2)N1,405.52,0.628,5,2,95.58,2,4
D00B6M,O=C1CC2(CCN(C(=O)c3cc(C(F)(F)F)nn3Cc3cccnc3)C2)NCCN1,422.411,0.408,6,2,92.15,3,4
D00B6N,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1Cc1cccc(Br)c1)C2,432.322,1.876,5,2,79.26,3,4
D00B6O,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1Cc1ccc(Br)cc1)C2,432.322,1.876,5,2,79.26,3,4
D00B6P,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1Cc1cccc(C(F)(F)F)c1)C2,421.423,2.003,5,2,79.26,3,4
D00B6Q,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)nn1-c1cccnc1)C2,408.384,0.893,6,2,92.15,2,4
D00B6R,O=C1CC2(CCCN(C(=O)c3ccnc(OCC4CCOCC4)n3)C2)NCCN1,403.483,-0.173,7,2,105.68,4,4
D00B6S,Cc1nn(Cc2ccccc2F)c(C)c1C(=O)N1CCCC2(CC(=O)NCCN2)C1,413.497,1.621,5,2,79.26,3,4
D00B6T,Cc1nn(Cc2cccc(F)c2)c(C)c1C(=O)N1CCCC2(CC(=O)NCCN2)C1,413.497,1.621,5,2,79.26,3,4
D00B6U,O=C1CNC2(CCN1)CCN(C(=O)c1ccc(OC3CCOCC3)c(C(F)(F)F)c1)C2,441.45,2.304,5,2,79.9,3,4
D00B6V,COc1cccc(Cn2nc(C)c(C(=O)N3CCC4(CCNC(=O)CN4)C3)c2C)c1,411.506,1.646,6,2,88.49,4,4
D00B6W,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)nn1Cc1ccccc1)C2,421.423,2.289,5,2,79.26,3,4
D00B6X,O=C1CNC2(CCN1)CCN(C(=O)c1cc(C(F)(F)F)nn1Cc1cccnc1)C2,422.411,1.037,6,2,92.15,3,4
D00B6Y,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1-c1cccc(C(F)(F)F)c1)C2,407.396,1.859,5,2,79.26,2,4
D00B6Z,O=C1CNC2(CCN1)CCN(C(=O)c1nccn1Cc1ccccc1Br)C2,432.322,1.876,5,2,79.26,3,4
D00B73,O=C1CNC2(CCN1)CCN(C(=O)C1(c3ccccc3C(F)(F)F)CCOCC1)C2,425.451,2.242,4,2,70.67,2,4
D00B74,O=C1CNC2(CCN1)CCN(C(=O)C1(c3ccccc3C(F)(F)F)CCNCC1)C2,424.467,2.046,4,3,73.47,2,4
D00B75,O=C1CNCCC2(CCN(C(=O)c3ccc(OC4CCOCC4)c(C(F)(F)F)c3)C2)N1,441.45,2.304,5,2,79.9,3,4
D00B76,O=C1CNCCC2(CCN(C(=O)c3ccc(OC4COC4)c(C(F)(F)F)c3)C2)N1,413.396,1.588,5,2,79.9,3,4
D00B77,O=C1CNCCC2(CCN(C(=O)c3cc(C(F)(F)F)nn3Cc3ccncc3)C2)N1,422.411,1.037,6,2,92.15,3,4
D00B78,O=C1CNCCC2(CCN(C(=O)c3cc(C(F)(F)F)nn3-c3cccnc3)C2)N1,408.384,0.893,6,2,92.15,2,4
D00B79,O=C1CC2(CCCN(C(=O)c3cc(Br)cnc3Cl)C2)NCCN1,401.692,1.097,4,2,74.33,1,3
D00B7A,O=C1CC2(CCCN(C(=O)c3ccc(OC4CCOCC4)c(C(F)(F)F)c3)C2)NCCN1,455.477,2.033,5,2,79.9,3,4
D00B7D,COc1ccccc1-n1nc(C)c(C(=O)N2CCCC3(CC(=O)NCCN3)C2)c1C,411.506,1.231,6,2,88.49,3,4
D00B7E,Cc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(CC(=O)NCCN4)C3)c2C)c1,409.534,1.897,5,2,79.26,3,4
D00B7F,Cc1ccc(Cn2nc(C)c(C(=O)N3CCCC4(CC(=O)NCCN4)C3)c2C)cc1,409.534,1.897,5,2,79.26,3,4
D00B7G,COc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(CC(=O)NCCN4)C3)c2C)c1,425.533,1.375,6,2,88.49,4,4
D00B7H,COc1ccc(Cn2nc(C)c(C(=O)N3CCCC4(CC(=O)NCCN4)C3)c2C)cc1,425.533,1.375,6,2,88.49,4,4
D00B7I,Cc1nn(Cc2ccc(C(F)(F)F)cc2)c(C)c1C(=O)N1CCCC2(CC(=O)NCCN2)C1,463.504,2.385,5,2,79.26,3,4
D00B7J,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)nn3CC3CCC3)C2)NCCN1,413.444,1.615,5,2,79.26,3,4
D00B7K,CC(C)Cn1nc(C(=O)N2CCCC3(CC(=O)NCCN3)C2)cc1C(F)(F)F,401.433,1.346,5,2,79.26,3,3
D00B7M,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)n(CC4CCC4)n3)C2)NCCN1,413.444,1.575,5,2,79.26,3,4
D00B7N,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)n(Cc4ccccc4)n3)C2)NCCN1,435.45,1.978,5,2,79.26,3,4
D00B7O,O=C1CC2(CCCN(C(=O)c3cn(Cc4cccc(C(F)(F)F)c4)cn3)C2)NCCN1,435.45,2.043,5,2,79.26,3,4
D00B7P,O=C1CC2(CCCN(C(=O)c3cncn3Cc3ccccc3C(F)(F)F)C2)NCCN1,435.45,1.732,5,2,79.26,3,4
D00B7R,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)nn3-c3ccccn3)C2)NCCN1,422.411,1.35,6,2,92.15,2,4
D00B7S,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)n(-c4ccccc4)n3)C2)NCCN1,421.423,1.834,5,2,79.26,2,4
D00B7T,COc1cccc(-n2nc(C(=O)N3CCCC4(CC(=O)NCCN4)C3)cc2C(F)(F)F)c1,451.449,1.749,6,2,88.49,3,4
D00B7U,COc1ccc(-n2nc(C(=O)N3CCCC4(CC(=O)NCCN4)C3)cc2C(F)(F)F)cc1,451.449,1.749,6,2,88.49,3,4
D00B7V,O=C1CC2(CCCN(C(=O)CC3(c4ccccc4C(F)(F)F)CCOCC3)C2)NCCN1,453.505,1.71,4,2,70.67,3,4
D00B7W,O=C1CNC2(CCCN(C(=O)c3ccc4nnc(-c5ccccc5)n4c3)C2)CCN1,404.474,4.172,6,2,91.63,2,5
D00B7X,O=C1CNC2(CCCN(C(=O)c3ccc4nnc(-c5ccc(F)cc5)n4c3)C2)CCN1,422.464,4.333,6,2,91.63,2,5
D00B7Y,Cc1nn(Cc2cccc(F)c2)c(C)c1C(=O)N1CCCC2(CCNC(=O)CN2)C1,413.497,2.25,5,2,79.26,3,4
D00B7Z,Cc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(CCNC(=O)CN4)C3)c2C)c1,409.534,2.526,5,2,79.26,3,4
D00B80,COc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(CCNC(=O)CN4)C3)c2C)c1,425.533,2.004,6,2,88.49,4,4
D00B81,O=C1CNC2(CCCN(C(=O)c3cn(Cc4cccc(Cl)c4)cn3)C2)CCN1,401.898,2.369,5,2,79.26,3,4
D00B82,O=C1CNC2(CCCN(C(=O)c3nccn3Cc3cccc(Br)c3)C2)CCN1,446.349,2.234,5,2,79.26,3,4
D00B83,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4Br)CCC3)C2)CCN1,420.351,3.232,3,2,61.44,2,4
D00B84,CC(C)(CC(=O)N1CCCC2(CCNC(=O)CN2)C1)c1cccc(Br)c1,422.367,3.164,3,2,61.44,3,3
D00B88,O=C1CNC2(CCCN(C(=O)CC3(c4cccc(C(F)(F)F)c4)CCOCC3)C2)CCN1,453.505,2.339,4,2,70.67,3,4
D00B89,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4C(F)(F)F)CCOCC3)C2)CCN1,453.505,2.339,4,2,70.67,3,4
D00B8A,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4)CCC(F)(F)CC3)C2)CCN1,419.516,3.201,3,2,61.44,3,4
D00B8B,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4F)CCC(F)(F)CC3)C2)CCN1,437.506,3.362,3,2,61.44,3,4
D00B8C,O=C1CNC2(CCCN(C(=O)CC3(c4cccc(F)c4)CCC(F)(F)CC3)C2)CCN1,437.506,3.362,3,2,61.44,3,4
D00B8D,O=C1CNC2(CCCN(C(=O)CC3(c4ccc(F)cc4)CCC(F)(F)CC3)C2)CCN1,437.506,3.362,3,2,61.44,3,4
D00B8E,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4Cl)CCC(F)(F)CC3)C2)CCN1,453.961,3.823,3,2,61.44,3,4
D00B8F,O=C1CNC2(CCCN(C(=O)CC3(c4cccc(Cl)c4)CCC(F)(F)CC3)C2)CCN1,453.961,3.823,3,2,61.44,3,4
D00B8G,O=C1CNC2(CCCN(C(=O)CC3(c4ccccc4C(F)(F)F)CCC(F)(F)CC3)C2)CCN1,487.513,4.126,3,2,61.44,3,4
D00B8H,COc1ccccc1C1(CC(=O)N2CCCC3(CCNC(=O)CN3)C2)CCC(F)(F)CC1,449.542,3.116,4,2,70.67,4,4
D00B8P,COc1ccc(C2(CC(=O)N3CCCC4(CCNC(=O)CN4)C3)CCNCC2)cc1,414.55,1.133,5,3,82.7,4,4
D00B8I,COc1cccc(C2(CC(=O)N3CCCC4(CCNC(=O)CN4)C3)CCC(F)(F)CC2)c1,449.542,3.116,4,2,70.67,4,4
D00B8J,COc1ccc(C2(CC(=O)N3CCCC4(CCNC(=O)CN4)C3)CCC(F)(F)CC2)cc1,449.542,3.116,4,2,70.67,4,4
D00B8K,O=C1CNC2(CCCN(C(=O)C3(c4ccccc4C(F)(F)F)CCNCC3)C2)CCN1,438.494,2.404,4,3,73.47,2,4
D00B8L,O=C1CNC2(CCCN(C(=O)CC3(c4cccc(F)c4)CCNCC3)C2)CCN1,402.514,1.379,4,3,73.47,3,4
D00B8Q,O=C1CNC2(CCCN(C(=O)CC3(c4cccc(C(F)(F)F)c4)CCNCC3)C2)CCN1,452.521,2.143,4,3,73.47,3,4
D00B8R,O=C(c1cc(NCC2CCOCC2)ncn1)N1CCCC2(C1)NCCCNC2=O,402.499,-0.054,7,3,108.48,4,4
D00B8S,O=C(c1nccc(OCC2CCOCC2)n1)N1CCCC2(C1)NCCCNC2=O,403.483,0.215,7,2,105.68,4,4
D00B8T,Cc1nn(Cc2ccc(F)cc2)c(C)c1C(=O)N1CCCC2(C1)NCCCNC2=O,413.497,2.009,5,2,79.26,3,4
D00B8U,COc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(C3)NCCCNC4=O)c2C)c1,425.533,1.763,6,2,88.49,4,4
D00B8V,O=C(N1CCCC2(C1)NCCCNC2=O)C1(Cc2ccc(F)cc2)CCOCC1,403.498,1.334,4,2,70.67,3,4
D00B8W,O=C(CC1(c2ccccc2Cl)CCOCC1)N1CCCC2(C1)NCCCNC2=O,419.953,1.795,4,2,70.67,3,4
D00B8X,O=C(CC1(c2cccc(Cl)c2)CCOCC1)N1CCCC2(C1)NCCCNC2=O,419.953,1.795,4,2,70.67,3,4
D00B8Y,O=C(CC1(c2ccccc2)CCC(F)(F)CC1)N1CCCC2(C1)NCCCNC2=O,419.516,2.96,3,2,61.44,3,4
D00B95,O=C(CC1(c2cccc(F)c2)CCNCC1)N1CCCC2(C1)NCCCNC2=O,402.514,1.138,4,3,73.47,3,4
D00B8Z,O=C(CC1(c2ccccc2Cl)CCC(F)(F)CC1)N1CCCC2(C1)NCCCNC2=O,453.961,3.582,3,2,61.44,3,4
D00B90,O=C(N1CCCC2(C1)NCCCNC2=O)C1(Cc2ccccc2F)CCNCC1,402.514,1.138,4,3,73.47,3,4
D00B91,O=C(N1CCCC2(C1)NCCCNC2=O)C1(Cc2cccc(F)c2)CCNCC1,402.514,1.138,4,3,73.47,3,4
D00B92,COc1ccccc1CC1(C(=O)N2CCCC3(C2)NCCCNC3=O)CCNCC1,414.55,0.892,5,3,82.7,4,4
D00B93,O=C1NCCCNC12CCCN(C(=O)C1(c3cccc(Cl)c3)CCNCC1)C2,404.942,1.86,4,3,73.47,2,4
D00B94,COc1ccccc1C1(C(=O)N2CCCC3(C2)NCCCNC3=O)CCNCC1,400.523,1.153,5,3,82.7,3,4
D00B97,O=C(CC1(c2cccc(C(F)(F)F)c2)CCNCC1)N1CCCC2(C1)NCCCNC2=O,452.521,1.902,4,3,73.47,3,4
D00B98,O=C1CNC2(CCN1)CCN(C(=O)c1cncn1Cc1ccccc1Cl)CC2,401.898,2.058,5,2,79.26,3,4
D00B99,O=C1CNC2(CCN1)CCN(C(=O)c1nccn1Cc1ccccc1Br)CC2,446.349,2.234,5,2,79.26,3,4
D00B9A,O=C1CNC2(CCN1)CCN(C(=O)C1(c3ccccc3Br)CCC1)CC2,420.351,3.232,3,2,61.44,2,4
D00B9B,O=C1CNC2(CCN1)CCN(C(=O)C1(c3ccccc3C(F)(F)F)CCOCC1)CC2,439.478,2.6,4,2,70.67,2,4
D00B9C,COc1cccc(Cn2nc(C)c(C(=O)N3CCC4(CNCCC(=O)N4)C3)c2C)c1,411.506,1.017,6,2,88.49,4,4
D00B9E,O=C1CC2(CCCN(C(=O)c3cc(C(F)(F)F)n(Cc4cccnc4)n3)C2)NCCN1,436.438,0.726,6,2,92.15,3,4
D00B9F,Cc1cccc(Cn2nc(C)c(C(=O)N3CCCC4(C3)NCCCNC4=O)c2C)c1,409.534,2.285,5,2,79.26,3,4
D00B9G,COc1cccc(-n2nc(C(F)(F)F)cc2C(=O)N2CCCC3(C2)NCCCNC3=O)c1,451.449,2.177,6,2,88.49,3,4
D00B9I,O=C(c1nccn1Cc1cccc(Br)c1)N1CCCC2(C1)NCCCNC2=O,446.349,1.993,5,2,79.26,3,4
D00B9J,CC(C)(C(=O)N1CCCC2(C1)NCCCNC2=O)c1ccccc1Br,408.34,2.762,3,2,61.44,2,3
D00B9W,COc1ccccc1C1(CC(=O)N2CCC3(CNCCC(=O)N3)C2)CCOCC1,401.507,0.342,5,2,79.9,4,4
D00B9K,O=C(c1cc(C(F)(F)F)n(-c2ccccn2)n1)N1CCCC2(C1)NCCCNC2=O,422.411,1.698,6,2,92.15,2,4
D00B9L,O=C1CCNCC2(CCN(C(=O)c3cc(C(F)(F)F)nn3Cc3ccccc3)C2)N1,421.423,1.66,5,2,79.26,3,4
D00B9M,O=C1CCNCC2(CCN(C(=O)c3cc(C(F)(F)F)nn3Cc3cccnc3)C2)N1,422.411,0.408,6,2,92.15,3,4
D00B9N,O=C1CCNCC2(CCN(C(=O)c3cncn3Cc3ccccc3Br)C2)N1,432.322,1.247,5,2,79.26,3,4
D00B9O,O=C1CCNCC2(CCN(C(=O)c3cncn3Cc3cccc(C(F)(F)F)c3)C2)N1,421.423,1.374,5,2,79.26,3,4
D00BA5,O=C1CNCCC2(CCN(C(=O)c3nccn3Cc3cccc(Br)c3)C2)N1,432.322,1.876,5,2,79.26,3,4
D00B9Q,O=C1CCNCC2(CCN(C(=O)c3nccn3Cc3cccc(C(F)(F)F)c3)C2)N1,421.423,1.374,5,2,79.26,3,4
D00B9R,O=C1CCNCC2(CCN(C(=O)C3(c4ccccc4Br)CCC3)C2)N1,406.324,2.245,3,2,61.44,2,4
D00B9T,O=C1CCNCC2(CCN(C(=O)C3(Cc4ccccc4C(F)(F)F)CCC3)C2)N1,409.452,2.111,3,2,61.44,3,4
D00B9U,O=C1CCNCC2(CCN(C(=O)C3(Cc4cccc(C(F)(F)F)c4)CCC3)C2)N1,409.452,2.111,3,2,61.44,3,4
D00B9V,O=C1CCNCC2(CCN(C(=O)CC3(c4cccc(C(F)(F)F)c4)CCOCC3)C2)N1,439.478,1.352,4,2,70.67,3,4
D00B9Z,COc1ccccc1Cn1nc(C)c(C(=O)N2CCC3(CCNCC(=O)N3)C2)c1C,411.506,1.646,6,2,88.49,4,4
D00BA0,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)N2CCC3(CCNCC(=O)N3)C2)cc1,437.422,2.06,6,2,88.49,3,4
D00BA1,O=C1CNCCC2(CCN(C(=O)c3cc(C(F)(F)F)n(Cc4cccnc4)n3)C2)N1,422.411,0.997,6,2,92.15,3,4
D00BA2,O=C1CNCCC2(CCN(C(=O)c3cn(Cc4ccccc4Br)cn3)C2)N1,432.322,2.187,5,2,79.26,3,4
D00BA3,O=C1CNCCC2(CCN(C(=O)c3cncn3Cc3cccc(Br)c3)C2)N1,432.322,1.876,5,2,79.26,3,4
D00BA4,O=C1CNCCC2(CCN(C(=O)c3cncn3-c3cccc(C(F)(F)F)c3)C2)N1,407.396,1.859,5,2,79.26,2,4
D00BA7,O=C1CNCCC2(CCN(C(=O)C3(c4ccccc4C(F)(F)F)CCOCC3)C2)N1,425.451,2.242,4,2,70.67,2,4
D00BA8,O=C1CNCCC2(CCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CCOCC3)C2)N1,425.451,2.242,4,2,70.67,2,4
D00BA9,O=C1CNCCC2(CCN(C(=O)C3(Cc4ccccc4Cl)CCOCC3)C2)N1,405.926,1.678,4,2,70.67,3,4
D00BAA,COc1ccccc1CC1(C(=O)N2CCC3(CCNCC(=O)N3)C2)CCOCC1,401.507,0.971,5,2,79.9,4,4
D00BAB,COc1ccccc1-n1nc(C(=O)N2CCC3(CCNCC(=O)N3)C2)cc1C(F)(F)F,437.422,2.02,6,2,88.49,3,4
D00BAC,CC(C)(CC(=O)N1CCCC2(C1)NCCCNC2=O)c1cccc(Br)c1,422.367,2.923,3,2,61.44,3,3
D00BAE,COc1ccccc1C1(CC(=O)N2CCCC3(C2)NCCCNC3=O)CCOCC1,415.534,1.088,5,2,79.9,4,4
D00BAF,COc1ccc(CC2(C(=O)Nc3cccc(F)c3N[C@H]3CC[C@H](O)CC3)CCS(=O)(=O)CC2)cc1,504.624,3.187,6,3,104.73,7,4
D00BAG,COc1ccc(C2(NC(=O)c3nccn3Cc3cccc(Br)c3)CCC(F)(F)CC2)cc1,504.375,5.71,4,1,56.15,6,4
D00BAH,O=C(Nc1cc(-c2ccccc2)nn1C1CCNCC1)c1cncn1Cc1ccc(Br)cc1,505.42,4.84,6,2,76.77,6,5
D00BAI,COc1ccccc1Cn1nc(C)cc1NC(=O)C1(Cc2ccccc2Cl)CCS(=O)(=O)CC1,502.036,4.373,6,1,90.29,7,4
D00BAJ,O=C(Nc1cccc(F)c1NCC1CCNCC1)C1(Cc2cccc(Cl)c2)CCS(=O)(=O)CC1,508.059,3.659,5,3,87.3,7,4
D00BAK,COc1cccc(C2(CC(=O)NC3(Cc4ccccc4Cl)CCS(=O)(=O)CC3)CCNCC2)c1,505.08,3.868,5,2,84.5,7,4
D00BAL,COc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccccc2S(=O)(=O)NC2CCNCC2)c1,523.537,3.806,7,3,114.35,7,4
D00BAM,CN1CCC(COc2ccc(F)cc2NC(=O)c2nccn2Cc2cccc(Br)c2)CC1,501.4,4.425,5,1,59.39,7,4
D00BAN,COc1ccc(C2(CC(=O)NCC3(c4ccc(Br)cc4)CCOCC3)CCNCC2)cc1,501.465,3.721,4,2,59.59,7,4
D00BAO,O=C(Nc1cc(-c2ccccc2)nn1C1CCOCC1)c1nccn1Cc1ccc(Br)cc1,506.404,5.036,6,1,73.97,6,5
D00BAP,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1ccccc1S(=O)(=O)NC1CCNCC1,523.537,3.806,7,3,114.35,7,4
D00BAQ,CC(=O)N1CCC(n2nc(-c3ccccc3)cc2NC(=O)c2nccn2Cc2ccc(Br)cc2)CC1,547.457,4.868,6,1,85.05,6,5
D00BAR,CC(C)(CC(=O)NCc1cncn1Cc1cccc(Br)c1)c1cccc(Br)c1,505.254,5.594,3,1,46.92,7,3
D00BAS,CN1CCC(COc2ccc(F)cc2NC(=O)c2cncn2Cc2ccc(Br)cc2)CC1,501.4,4.425,5,1,59.39,7,4
D00BAT,O=C(Nc1cc(-c2ccccc2)nn1C1CCOCC1)c1cncn1Cc1ccc(Br)cc1,506.404,5.036,6,1,73.97,6,5
D00BAU,CC(=O)N1CCC(n2nc(-c3ccccc3)cc2NC(=O)c2cncn2Cc2ccc(Br)cc2)CC1,547.457,4.868,6,1,85.05,6,5
D00BAV,COc1cccc(C2(CNC(=O)C3(Cc4ccccc4OC)CCS(=O)(=O)CC3)CCNCC2)c1,500.661,2.778,6,2,93.73,8,4
D00BAW,O=C(NC1(Cc2ccc(Br)cc2)CCOCC1)C1(Cc2ccc(F)cc2)CCC(F)(F)CC1,524.421,6.333,2,1,38.33,6,4
D00BAX,O=C(Nc1cc(-c2ccccc2)nn1C1CCNCC1)c1nccn1Cc1ccc(Br)cc1,505.42,4.84,6,2,76.77,6,5
D00BAY,O=C(NC1(Cc2ccc(Cl)cc2)CCS(=O)(=O)CC1)c1ccc2nnc(-c3ccccc3F)n2c1,512.994,7.068,6,1,93.43,5,5
D00BAZ,CC(C)COc1cc(NC(=O)C2(Cc3ccccc3F)CCS(=O)(=O)CC2)cc(C(F)(F)F)c1,501.542,4.957,4,1,72.47,7,3
D00BB0,O=C(N[C@@H]1CCN(C2CCC2)C1)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cc(F)c(O)c(F)c3)CC2)cc1,562.639,3.033,6,3,119.05,7,5
D00BB1,O=C(NCc1cncn1Cc1cccc(Br)c1)C1(c2ccccc2C(F)(F)F)CCNCC1,521.381,4.834,4,2,58.95,6,4
D00BB2,O=C(NCC1(c2cccc(Br)c2)CCOCC1)c1cc(C(F)(F)F)n(Cc2cccnc2)n1,523.353,3.943,5,1,69.04,6,4
D00BB3,O=C(NC1(Cc2ccccn2)CCS(=O)(=O)CC1)c1cccc(S(=O)(=O)NC2CCNCC2)c1,506.65,1.425,7,3,134.33,7,4
D00BB4,CC(=O)N1CCC(n2nc(-c3ccccc3)cc2NC(=O)c2ccccc2CN2CCC(N)CC2)CC1,500.647,3.621,6,2,96.49,6,5
D00BB5,O=C(NC1(Cc2ccc(C(F)(F)F)cc2)CCS(=O)(=O)CC1)c1cccnc1OCC1CCOCC1,526.577,4.446,6,1,94.59,7,4
D00BB6,O=C(N[C@H]1CCN(C2CCCC2)C1)c1ccc(S(=O)(=O)NC2CCN(C(=O)c3cc(F)c(O)c(F)c3)CC2)cc1,576.666,3.391,6,3,119.05,7,5
D00BB7,COc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1c(F)cccc1OCC1CCN(C)CC1,506.5,4.609,6,1,68.62,7,4
D00BB8,O=C(NCc1cncn1Cc1ccc(Br)cc1)c1cc(C(F)(F)F)n(Cc2cccnc2)n1,519.325,3.785,6,1,77.63,7,4
D00BB9,COc1cccc(C2(C(=O)NCC3(Cc4ccccc4Br)CCOCC3)CCOCC2)n1,503.437,4.299,5,1,69.68,7,4
D00BBA,O=C1CNC2(CCN1)CCN(C(=O)CC1(c3ccccc3C(F)(F)F)CCOCC1)CC2,453.505,2.339,4,2,70.67,3,4
D00BBB,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccccc2S(=O)(=O)NC2CCNCC2)cc1,523.537,3.806,7,3,114.35,7,4
D00BBC,COc1ccc(CC2(CNC(=O)c3cncc(OC4CCC4)n3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,629.758,3.708,9,1,125,12,6
D00BBD,O=C(CC1(c2cccc(Br)c2)CCOCC1)NCc1ccnc(N2CCCCCC2=O)c1,500.437,3.446,4,1,71.53,6,4
D00BBE,COc1ccc(CC2(CNC(=O)Cc3cccc(C(C)C)n3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,614.787,4.089,7,1,102.88,12,5
D00BBF,COc1ccc(Cn2cncc2C(=O)N2CCC(CNC(=O)C(C)(C)c3ncccc3OC)(Cc3cccc(Cl)c3)CC2)cc1,630.189,5.356,7,1,98.58,11,5
D00BBG,COc1ccc(Cn2cncc2C(=O)N2CCC(CNC(=O)Cc3cccc(C(C)C)n3)(Cc3cccc(Cl)c3)CC2)cc1,614.19,5.378,6,1,89.35,11,5
D00BBH,COc1ccc(CC2(CNC(=O)c3nccc(OC4CCC4)n3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,629.758,3.919,9,1,125,12,6
D00BBI,COc1ccc(CC2(CNC(=O)CC3(c4ccccc4C)CCC3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,639.837,6.142,6,1,89.99,12,6
D00BBJ,COc1ccc(CC2(CNC(=O)c3cc(C)nn3-c3ccccn3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,638.769,4.39,9,1,120.7,11,6
D00BBK,Cc1cc(C(=O)NCC2(Cc3cccc(Cl)c3)CCN(C(=O)c3nccc(OCC4CCOCC4)n3)CC2)n(-c2ccccn2)n1,644.176,4.784,9,1,124.36,10,6
D00BBL,COc1ccc(CC2(CNC(=O)c3cccnc3OC3CCC3)CCN(C(=O)c3ncccc3OCC3CCOCC3)CC2)cc1,628.77,4.871,8,1,112.11,12,6
D00BBM,CC(C)(CC1CCOCC1)C(=O)NCC1(c2cccc(Cl)c2)CCN(C(=O)C(C)(C)c2cccc(Br)c2)CC1,618.056,6.477,3,1,58.64,8,4
D00BBN,O=C(NCC1(Cc2cccc(Cl)c2)CCN(C(=O)C2(c3ccc(Br)cc3)CC2)CC1)c1cncn1C1CCOCC1,640.022,5.79,5,1,76.46,8,6
D00BBO,COc1ccc(Cn2cncc2C(=O)N2CCC(CNC(=O)CC(C)(C)c3ccc(F)cc3)(Cc3cccc(Cl)c3)CC2)cc1,631.192,6.926,5,1,76.46,11,5
D00BBQ,O=C1CC2(CCN(C(=O)c3cc(C(F)(F)F)nn3Cc3ccncc3)C2)NCCN1,422.411,0.408,6,2,92.15,3,4
D00BBR,O=C1CC2(CCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CCNCC3)C2)NCCN1,424.467,1.417,4,3,73.47,2,4
D00BBS,O=C1CC2(CCCN(C(=O)c3ccncc3OCC3CCOCC3)C2)NCCN1,402.495,0.0509999999999997,6,2,92.79,4,4
